,CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,VIVIENDA_ENDUTIH_2015
62,1,1,4,10,11,87,97,80,103,80,98,83,83,67,87,65,61,904,2
63,1,1,4,11,12,1,2,3,3,0,4,0,0,0,1,1,1,15,2
64,1,1,4,12,13,15,10,11,14,19,22,21,15,13,18,14,13,170,2
65,1,1,4,13,14,182,216,208,201,230,248,268,263,249,258,228,225,2594,2
66,1,2,6,15,16,0,0,0,0,0,0,0,0,0,1,0,0,1,2
67,1,2,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2
68,1,2,6,15,18,0,0,0,0,0,0,0,0,0,1,0,1,2,2
69,1,2,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70,1,2,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2
71,1,2,6,15,10,0,0,0,0,0,0,1,0,0,0,0,0,1,2
72,1,2,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73,1,2,6,16,16,1,0,0,0,1,3,0,6,0,2,0,0,12,2
74,1,2,6,16,17,0,0,0,0,1,2,0,2,1,0,2,0,8,2
75,1,2,6,16,18,0,0,0,0,0,1,2,0,1,1,1,3,9,2
76,1,2,6,16,19,0,0,0,0,0,0,1,0,0,0,0,0,1,2
77,1,2,6,16,20,1,0,1,0,1,1,1,0,0,1,1,0,6,2
78,1,2,6,16,10,4,2,5,2,1,4,4,4,1,11,6,0,40,2
79,1,2,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
80,1,2,7,17,21,2,0,0,0,5,1,4,5,0,0,6,0,21,2
81,1,2,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82,1,2,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
83,1,2,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
84,1,2,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
85,1,2,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86,1,2,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
87,1,2,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
88,1,2,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
89,1,2,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
90,1,2,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
91,1,2,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
92,1,2,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
93,1,2,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
94,1,2,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95,1,2,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
96,1,2,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
97,1,2,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
98,1,2,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
99,1,2,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,1,2,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101,1,2,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102,1,2,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103,1,2,3,8,9,0,0,2,0,1,1,0,0,0,0,0,0,4,2
104,1,2,3,8,8,0,0,0,0,1,0,0,0,0,0,0,0,1,2
105,1,2,3,8,10,2,1,2,2,1,3,2,8,1,1,4,1,26,2
106,1,2,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
107,1,2,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
108,1,2,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109,1,2,3,9,10,0,1,1,2,0,6,2,1,2,1,1,0,17,2
110,1,2,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
111,1,2,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
112,1,2,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
113,1,2,2,6,10,1,0,0,1,0,0,0,0,0,0,0,0,1,2
114,1,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
115,1,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
116,1,2,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117,1,2,2,7,10,0,1,3,0,0,0,2,0,1,0,1,0,8,2
118,1,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
120,1,2,0,1,1,1,1,0,1,0,3,3,0,1,1,2,1,13,2
121,1,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2
122,1,2,0,3,3,3,0,1,2,1,0,1,1,0,0,0,0,6,2
123,1,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
124,1,2,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,2
125,1,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126,1,2,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
127,1,2,1,5,7,1,0,0,0,0,1,0,1,1,1,0,0,4,2
128,1,2,4,10,11,0,2,0,2,0,0,0,2,3,0,2,0,11,2
129,1,2,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130,1,2,4,12,13,0,1,1,0,0,0,0,1,1,0,0,0,4,2
131,1,2,4,13,14,4,1,2,4,1,3,4,2,1,2,7,0,27,2
132,1,3,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133,1,3,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134,1,3,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2
135,1,3,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
136,1,3,6,15,20,0,0,0,0,0,0,0,0,1,0,0,0,1,2
137,1,3,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
138,1,3,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
139,1,3,6,16,16,10,6,4,8,13,11,7,5,9,11,5,6,85,2
140,1,3,6,16,17,2,8,2,2,3,3,3,1,6,4,3,4,39,2
141,1,3,6,16,18,3,3,3,1,0,2,0,0,1,0,0,0,10,2
142,1,3,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
143,1,3,6,16,20,3,1,1,0,4,2,4,3,1,2,0,5,23,2
144,1,3,6,16,10,8,7,4,7,5,5,4,6,8,10,6,4,66,2
145,1,3,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
146,1,3,7,17,21,2,2,2,3,4,1,1,1,2,4,1,2,23,2
147,1,3,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
148,1,3,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
149,1,3,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150,1,3,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
151,1,3,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
152,1,3,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
153,1,3,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
154,1,3,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
155,1,3,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
156,1,3,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
157,1,3,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
158,1,3,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
159,1,3,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
160,1,3,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
161,1,3,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
162,1,3,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
163,1,3,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
164,1,3,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165,1,3,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
166,1,3,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
167,1,3,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
168,1,3,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
169,1,3,3,8,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2
170,1,3,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
171,1,3,3,8,10,2,6,5,3,5,6,7,5,7,3,5,2,54,2
172,1,3,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
173,1,3,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
174,1,3,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
175,1,3,3,9,10,2,0,2,0,0,2,0,3,1,4,2,1,15,2
176,1,3,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
177,1,3,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
178,1,3,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
179,1,3,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
180,1,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
181,1,3,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
182,1,3,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
183,1,3,2,7,10,1,3,1,0,0,1,0,1,1,1,0,2,10,2
184,1,3,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
185,1,3,0,0,0,0,0,1,2,2,1,2,2,2,0,1,4,17,2
186,1,3,0,1,1,5,1,3,3,2,4,4,3,3,4,4,9,40,2
187,1,3,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2
188,1,3,0,3,3,3,1,1,0,0,2,0,0,0,1,2,0,7,2
189,1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
190,1,3,0,4,5,0,0,0,0,0,2,1,0,3,4,1,0,11,2
191,1,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
192,1,3,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
193,1,3,1,5,7,0,2,0,0,0,1,0,0,0,0,0,0,3,2
194,1,3,4,10,11,0,2,0,1,2,2,3,1,4,1,3,4,23,2
195,1,3,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
196,1,3,4,12,13,0,0,0,0,1,1,0,0,0,0,0,0,2,2
197,1,3,4,13,14,4,12,6,13,7,5,7,2,7,7,5,6,77,2
198,1,4,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2
199,1,4,6,15,17,0,0,2,0,1,0,0,0,0,0,0,0,3,2
200,1,4,6,15,18,0,0,0,0,1,0,0,0,0,0,0,0,1,2
201,1,4,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
202,1,4,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2
203,1,4,6,15,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2
204,1,4,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
205,1,4,6,16,16,2,1,1,1,5,0,1,1,0,3,1,0,14,2
206,1,4,6,16,17,0,0,3,0,1,0,0,2,1,4,0,0,11,2
207,1,4,6,16,18,0,0,1,0,0,0,0,0,0,0,0,0,1,2
208,1,4,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
209,1,4,6,16,20,0,1,1,1,0,1,0,1,0,0,0,0,5,2
210,1,4,6,16,10,2,0,5,2,2,3,1,3,3,2,2,0,23,2
211,1,4,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
212,1,4,7,17,21,0,0,1,0,1,1,0,0,0,1,0,0,4,2
213,1,4,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
214,1,4,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
215,1,4,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
216,1,4,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
217,1,4,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
218,1,4,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
219,1,4,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
220,1,4,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
221,1,4,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
222,1,4,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
223,1,4,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
224,1,4,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
225,1,4,8,15,22,0,1,0,0,0,0,0,0,0,0,0,0,1,2
226,1,4,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
227,1,4,8,15,24,0,0,0,0,0,0,1,0,0,0,0,0,1,2
228,1,4,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
229,1,4,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
230,1,4,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
231,1,4,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
232,1,4,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
233,1,4,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
234,1,4,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
235,1,4,3,8,9,0,1,1,0,0,0,0,0,0,0,0,0,2,2
236,1,4,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
237,1,4,3,8,10,0,3,2,3,1,2,0,0,1,2,1,0,15,2
238,1,4,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
239,1,4,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
240,1,4,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
241,1,4,3,9,10,0,0,1,1,1,0,2,1,1,3,1,0,11,2
242,1,4,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
243,1,4,2,6,8,0,0,1,0,0,0,0,0,0,0,0,0,1,2
244,1,4,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
245,1,4,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
246,1,4,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
247,1,4,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
248,1,4,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
249,1,4,2,7,10,0,0,0,0,1,1,0,0,0,0,1,0,3,2
250,1,4,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
251,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
252,1,4,0,1,1,3,3,1,1,0,2,0,1,0,1,0,0,9,2
253,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
254,1,4,0,3,3,0,0,0,2,1,0,0,0,1,1,0,0,5,2
255,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
256,1,4,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2
257,1,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
258,1,4,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
259,1,4,1,5,7,0,0,0,0,0,0,1,0,0,1,0,0,2,2
260,1,4,4,10,11,1,0,0,0,0,1,0,0,0,0,0,1,2,2
261,1,4,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
262,1,4,4,12,13,0,0,0,0,1,1,0,0,1,0,1,0,4,2
263,1,4,4,13,14,1,4,4,3,0,3,1,0,4,3,5,3,30,2
264,1,10,6,15,16,0,0,0,0,1,0,0,0,0,0,0,0,1,2
265,1,10,6,15,17,0,0,1,0,0,0,0,0,0,0,0,0,1,2
266,1,10,6,15,18,0,0,0,0,0,1,0,0,1,0,0,0,2,2
267,1,10,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
268,1,10,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2
269,1,10,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
270,1,10,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
271,1,10,6,16,16,2,2,1,1,0,0,1,2,1,1,2,0,11,2
272,1,10,6,16,17,1,0,1,0,0,0,0,2,0,2,1,0,6,2
273,1,10,6,16,18,0,1,0,0,0,0,0,0,0,0,0,0,1,2
274,1,10,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
275,1,10,6,16,20,0,0,0,0,0,0,0,0,1,0,0,0,1,2
276,1,10,6,16,10,2,0,1,1,1,1,2,0,3,1,2,3,15,2
277,1,10,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
278,1,10,7,17,21,0,4,3,2,0,3,2,2,2,1,2,2,23,2
279,1,10,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
280,1,10,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
281,1,10,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
282,1,10,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
283,1,10,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
284,1,10,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
285,1,10,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
286,1,10,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
287,1,10,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
288,1,10,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
289,1,10,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
290,1,10,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
291,1,10,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
292,1,10,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
293,1,10,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
294,1,10,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
295,1,10,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
296,1,10,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
297,1,10,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
298,1,10,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
299,1,10,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
300,1,10,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
301,1,10,3,8,9,1,0,0,0,0,0,0,0,1,0,0,0,1,2
302,1,10,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
303,1,10,3,8,10,1,1,2,2,0,2,2,2,1,1,2,2,17,2
304,1,10,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
305,1,10,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
306,1,10,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
307,1,10,3,9,10,0,0,1,1,0,1,1,0,2,2,1,2,11,2
308,1,10,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
309,1,10,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
310,1,10,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311,1,10,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
312,1,10,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
313,1,10,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
314,1,10,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
315,1,10,2,7,10,1,0,0,0,2,3,0,1,2,2,0,1,11,2
316,1,10,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
317,1,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2
318,1,10,0,1,1,1,0,1,2,1,2,0,2,2,0,0,1,11,2
319,1,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
320,1,10,0,3,3,2,0,1,1,0,1,0,0,1,0,0,0,4,2
321,1,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
322,1,10,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2
323,1,10,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
324,1,10,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
325,1,10,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2
326,1,10,4,10,11,1,1,1,3,1,0,3,0,1,0,2,1,13,2
327,1,10,4,11,12,0,1,0,0,0,0,0,0,0,0,0,0,1,2
328,1,10,4,12,13,0,0,0,0,0,0,0,0,1,0,0,0,1,2
329,1,10,4,13,14,1,0,6,4,0,2,3,2,0,1,3,0,21,2
330,1,5,6,15,16,0,0,0,0,0,2,1,0,0,0,0,0,3,2
331,1,5,6,15,17,0,0,1,3,0,0,3,2,2,0,0,0,11,2
332,1,5,6,15,18,0,0,0,0,3,0,1,1,0,0,1,0,6,2
333,1,5,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
334,1,5,6,15,20,1,0,1,0,0,1,1,2,1,0,0,0,6,2
335,1,5,6,15,10,0,0,0,0,2,0,0,0,0,0,1,0,3,2
336,1,5,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
337,1,5,6,16,16,14,9,8,12,14,11,26,30,6,1,3,1,121,2
338,1,5,6,16,17,6,3,6,3,7,6,6,6,3,1,1,1,43,2
339,1,5,6,16,18,4,7,7,3,2,5,9,9,4,3,0,1,50,2
340,1,5,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
341,1,5,6,16,20,2,7,9,2,5,8,13,10,0,3,0,1,58,2
342,1,5,6,16,10,3,12,7,13,28,17,20,12,6,0,1,0,116,2
343,1,5,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
344,1,5,7,17,21,1,0,5,0,3,9,7,0,0,0,0,1,25,2
345,1,5,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
346,1,5,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
347,1,5,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
348,1,5,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
349,1,5,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
350,1,5,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
351,1,5,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
352,1,5,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
353,1,5,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354,1,5,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
355,1,5,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
356,1,5,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
357,1,5,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
358,1,5,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
359,1,5,8,15,24,0,0,0,0,0,0,0,0,1,0,0,0,1,2
360,1,5,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
361,1,5,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
362,1,5,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
363,1,5,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
364,1,5,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
365,1,5,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
366,1,5,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
367,1,5,3,8,9,1,0,0,1,3,0,1,1,0,0,0,0,6,2
368,1,5,3,8,8,1,1,0,0,0,1,1,0,0,0,0,0,3,2
369,1,5,3,8,10,10,14,19,15,10,9,4,5,3,2,0,0,81,2
370,1,5,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
371,1,5,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
372,1,5,3,9,8,0,0,0,0,2,0,0,0,0,0,0,0,2,2
373,1,5,3,9,10,1,2,7,5,0,4,6,3,3,1,2,0,33,2
374,1,5,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
375,1,5,2,6,8,1,0,0,0,1,0,1,0,0,0,0,0,2,2
376,1,5,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
377,1,5,2,6,10,0,0,1,0,0,0,0,0,0,0,0,0,1,2
378,1,5,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
379,1,5,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
380,1,5,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
381,1,5,2,7,10,2,2,1,1,1,1,3,1,3,0,1,3,17,2
382,1,5,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
383,1,5,0,0,0,1,1,1,2,1,3,1,0,2,1,0,1,13,2
384,1,5,0,1,1,7,15,10,12,10,22,16,10,5,1,1,0,102,2
385,1,5,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,2,2
386,1,5,0,3,3,3,5,6,3,2,1,1,4,2,5,0,1,30,2
387,1,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
388,1,5,0,4,5,1,4,0,2,2,1,3,1,0,0,0,0,13,2
389,1,5,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
390,1,5,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
391,1,5,1,5,7,0,1,0,0,1,1,1,1,1,2,0,0,8,2
392,1,5,4,10,11,5,5,3,6,4,3,5,1,3,3,2,0,35,2
393,1,5,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
394,1,5,4,12,13,1,1,1,0,5,0,1,3,1,0,1,0,13,2
395,1,5,4,13,14,13,12,7,9,8,6,7,9,9,90,120,126,403,2
396,1,6,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2
397,1,6,6,15,17,1,0,1,0,0,0,0,0,0,1,0,0,2,2
398,1,6,6,15,18,0,0,0,0,0,0,0,0,0,0,1,0,1,2
399,1,6,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
400,1,6,6,15,20,5,1,2,1,2,1,3,1,1,2,2,0,16,2
401,1,6,6,15,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2
402,1,6,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
403,1,6,6,16,16,7,2,1,5,4,8,9,7,13,10,3,0,62,2
404,1,6,6,16,17,1,0,1,0,2,3,3,3,3,2,4,0,21,2
405,1,6,6,16,18,0,1,1,1,0,0,2,1,2,3,2,1,14,2
406,1,6,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
